child_1,child_2,distance,n_observations
33.0,120.0,0.01662792655788492,2.0
92.0,128.0,0.01925798139011592,2.0
29.0,45.0,0.021147327705141827,2.0
93.0,186.0,0.029222806824657166,3.0
174.0,180.0,0.033670873371829946,2.0
34.0,35.0,0.03524849969983712,2.0
76.0,89.0,0.03558901121203084,2.0
28.0,187.0,0.03580837840779855,3.0
49.0,185.0,0.036377666089164096,3.0
43.0,44.0,0.037579164941583976,2.0
8.0,26.0,0.038643452002379286,2.0
75.0,125.0,0.04106072978547304,2.0
190.0,193.0,0.04387527553021816,5.0
88.0,140.0,0.04416307473945813,2.0
0.0,17.0,0.04642731947568768,2.0
162.0,169.0,0.04734960281074596,2.0
77.0,81.0,0.04898916689525601,2.0
32.0,195.0,0.051293440671248136,3.0
192.0,197.0,0.0516195611364443,8.0
84.0,147.0,0.059456458152755465,2.0
63.0,164.0,0.06169014912746673,2.0
143.0,144.0,0.06278307370707448,2.0
82.0,97.0,0.06325186810452332,2.0
171.0,178.0,0.0635328800226932,2.0
23.0,102.0,0.06412117582437338,2.0
10.0,13.0,0.06596492263006715,2.0
56.0,167.0,0.06728003842211894,2.0
27.0,124.0,0.06820099032737303,2.0
90.0,136.0,0.06922797832561023,2.0
20.0,150.0,0.06979169452666867,2.0
122.0,123.0,0.07022062767723891,2.0
134.0,207.0,0.0705425576051456,3.0
173.0,189.0,0.07171788802774548,3.0
52.0,53.0,0.07432486045901532,2.0
160.0,175.0,0.07608379496624229,2.0
137.0,191.0,0.07750783774743553,3.0
105.0,110.0,0.07805047795152975,2.0
182.0,208.0,0.08184762614242963,3.0
1.0,46.0,0.08252745454085786,2.0
24.0,25.0,0.08301796000532946,2.0
103.0,209.0,0.08309375241668426,3.0
6.0,16.0,0.08382445358238055,2.0
99.0,141.0,0.08768871208269124,2.0
31.0,194.0,0.08831033676065936,3.0
126.0,201.0,0.08838280728247888,3.0
73.0,91.0,0.08855718081730224,2.0
196.0,204.0,0.08926399477684355,4.0
127.0,131.0,0.09074811272917704,2.0
78.0,129.0,0.09077323728662179,2.0
61.0,217.0,0.09149923691109578,4.0
203.0,228.0,0.09244356816377163,11.0
183.0,205.0,0.09442717237792686,3.0
181.0,227.0,0.09698266446835574,3.0
80.0,177.0,0.09699821287873722,2.0
54.0,222.0,0.09782353943231951,4.0
58.0,200.0,0.09899410339966136,3.0
146.0,216.0,0.10054408545085843,4.0
36.0,48.0,0.10203697236787546,2.0
9.0,111.0,0.10667688322222058,2.0
3.0,225.0,0.10721689783468451,4.0
130.0,198.0,0.10788103175885272,3.0
98.0,229.0,0.10868827327594348,4.0
79.0,231.0,0.10979654639199268,5.0
30.0,223.0,0.10999247865725265,3.0
166.0,211.0,0.11108059878233806,3.0
96.0,233.0,0.11815299391383405,3.0
234.0,249.0,0.11938144653772738,7.0
94.0,213.0,0.12285256605196399,3.0
176.0,215.0,0.123283279049961,3.0
87.0,168.0,0.12507737026717625,2.0
212.0,235.0,0.12770281849585516,13.0
14.0,106.0,0.12949408881945035,2.0
172.0,184.0,0.12987964164086552,2.0
7.0,104.0,0.12997772512214534,2.0
159.0,254.0,0.13268450936927528,3.0
154.0,161.0,0.13423593738620554,2.0
11.0,210.0,0.13551087130468664,3.0
158.0,230.0,0.1357530547350806,3.0
39.0,41.0,0.1363562964127526,2.0
18.0,19.0,0.13708674734810444,2.0
220.0,247.0,0.13887216956529252,8.0
95.0,188.0,0.13990346151602787,4.0
242.0,255.0,0.1418129706282895,15.0
236.0,240.0,0.14301322090264154,6.0
107.0,117.0,0.14898956520235385,2.0
135.0,163.0,0.1500397433980375,2.0
206.0,262.0,0.15040856683064505,5.0
100.0,253.0,0.15416683984414978,4.0
59.0,72.0,0.1554145000218251,2.0
214.0,221.0,0.15806506609651275,4.0
232.0,245.0,0.15857244777708498,5.0
2.0,101.0,0.16060117152336828,2.0
148.0,149.0,0.16155887038445715,2.0
40.0,119.0,0.1618107417693615,2.0
157.0,239.0,0.16346138341549254,5.0
224.0,243.0,0.16362858497076008,4.0
138.0,259.0,0.16412429227042116,4.0
132.0,237.0,0.1681886378738041,4.0
165.0,271.0,0.169037688353112,6.0
68.0,69.0,0.16961139332678188,2.0
114.0,115.0,0.17096044103691077,2.0
219.0,268.0,0.17293685280352789,8.0
38.0,85.0,0.17474189411342278,2.0
50.0,62.0,0.17856413715259845,2.0
238.0,260.0,0.18138724394127048,4.0
5.0,202.0,0.18511795707355597,4.0
246.0,277.0,0.18851107687405205,6.0
12.0,113.0,0.19053668216288555,2.0
65.0,252.0,0.19139304196586135,4.0
251.0,287.0,0.19178814081033835,9.0
108.0,256.0,0.19533493620524495,3.0
66.0,286.0,0.19611696765797704,9.0
55.0,273.0,0.19722420470273905,3.0
179.0,261.0,0.19906499574109426,4.0
241.0,266.0,0.20135340940849314,8.0
145.0,265.0,0.20484093108997029,9.0
274.0,292.0,0.20545464238755431,6.0
199.0,290.0,0.20577273272290658,6.0
275.0,300.0,0.21010838889430727,14.0
226.0,248.0,0.21787330380915626,5.0
280.0,302.0,0.21802390282079576,10.0
218.0,288.0,0.22605527116490629,4.0
279.0,296.0,0.22610173933188527,14.0
109.0,244.0,0.22612995498155708,5.0
37.0,263.0,0.238001296853667,3.0
71.0,257.0,0.2431914638138934,3.0
139.0,142.0,0.24347986557690038,2.0
51.0,297.0,0.24918249194809058,4.0
304.0,308.0,0.25327289161369787,10.0
4.0,269.0,0.255485997827603,3.0
15.0,21.0,0.2571832305796098,2.0
64.0,293.0,0.2599722665588815,5.0
294.0,306.0,0.26588347552451624,13.0
250.0,291.0,0.26868571155416543,9.0
116.0,264.0,0.2688901243743076,3.0
155.0,283.0,0.26893913816059273,7.0
272.0,301.0,0.27501104565994977,10.0
270.0,303.0,0.29012321807908537,16.0
47.0,313.0,0.2906139253254779,11.0
42.0,278.0,0.29079439305568594,3.0
295.0,305.0,0.2919945919164823,13.0
70.0,289.0,0.2988673785210887,5.0
83.0,311.0,0.306357933789299,3.0
57.0,320.0,0.31564947724173437,8.0
307.0,310.0,0.3251873755788585,17.0
22.0,315.0,0.3332375353971988,3.0
258.0,323.0,0.3487214884231353,13.0
282.0,299.0,0.35045265292076144,12.0
312.0,326.0,0.35102893356826115,9.0
322.0,328.0,0.3535062416221537,24.0
121.0,321.0,0.3626193309287536,11.0
285.0,335.0,0.3632471178334603,13.0
267.0,325.0,0.37614109999022544,28.0
316.0,332.0,0.37654909877578935,17.0
317.0,329.0,0.38017769811313545,30.0
276.0,298.0,0.38619179339797244,6.0
281.0,284.0,0.3876795150087081,6.0
318.0,334.0,0.3984366976017781,33.0
67.0,152.0,0.40733037676484407,2.0
333.0,339.0,0.4176963858421247,39.0
151.0,156.0,0.4183512369513256,2.0
118.0,340.0,0.43043503065390754,7.0
86.0,327.0,0.44891618731458055,4.0
330.0,331.0,0.45484119936637535,16.0
60.0,314.0,0.4702425777004968,4.0
324.0,337.0,0.48703140974131937,31.0
74.0,347.0,0.4870822007048859,5.0
112.0,336.0,0.4967295167302347,14.0
346.0,348.0,0.5006416383780826,23.0
133.0,341.0,0.5237180266879407,7.0
170.0,345.0,0.5263523751701887,3.0
153.0,338.0,0.5555656483999069,18.0
355.0,356.0,0.5939539409283694,21.0
344.0,352.0,0.6173302722544348,53.0
350.0,353.0,0.6301471738487864,54.0
342.0,357.0,0.6536291361902703,54.0
319.0,349.0,0.6572313359538005,7.0
354.0,361.0,0.6643317557476909,14.0
351.0,360.0,0.6826793970376362,59.0
309.0,358.0,0.7849653208816845,56.0
343.0,363.0,0.8403822577293468,61.0
362.0,364.0,0.8596633448572212,70.0
365.0,366.0,1.2053474225453633,131.0
359.0,367.0,1.2412521930636398,185.0
