child_1,child_2,distance,n_observations
8.0,105.0,0.03624159672600902,2.0
166.0,167.0,0.052855672291118205,2.0
7.0,104.0,0.05548642026454986,2.0
158.0,184.0,0.06813165441106062,2.0
82.0,90.0,0.07393768168492132,2.0
115.0,116.0,0.08200534347048338,2.0
110.0,123.0,0.08529569961565242,2.0
107.0,122.0,0.08554895445512711,2.0
132.0,145.0,0.08679198661852594,2.0
76.0,91.0,0.08710070315141905,2.0
39.0,42.0,0.08866857057538191,2.0
75.0,142.0,0.0934469533206499,2.0
17.0,113.0,0.09536568485921448,2.0
18.0,118.0,0.0978460782871362,2.0
92.0,128.0,0.09978632425381839,2.0
187.0,190.0,0.1014935598184791,4.0
191.0,192.0,0.10457838989610124,4.0
93.0,199.0,0.10833590568543744,3.0
0.0,109.0,0.10905263757710049,2.0
174.0,180.0,0.10921748799911457,2.0
80.0,94.0,0.1098693915893596,2.0
2.0,106.0,0.11343142622408497,2.0
85.0,86.0,0.11393353873003464,2.0
12.0,203.0,0.12540392579517318,3.0
21.0,198.0,0.13089135131326607,3.0
111.0,200.0,0.13096678134144418,5.0
22.0,121.0,0.13150789825966924,2.0
139.0,140.0,0.132448263437839,2.0
189.0,205.0,0.13401154101185214,4.0
74.0,156.0,0.13594879948811445,2.0
3.0,23.0,0.13646005393806593,2.0
14.0,206.0,0.13677974714948954,3.0
97.0,146.0,0.13682441408688095,2.0
64.0,164.0,0.13910946939280733,2.0
170.0,177.0,0.1402224143446139,2.0
1.0,16.0,0.1445618356024606,2.0
186.0,204.0,0.14654691126164887,4.0
96.0,98.0,0.14825910548571786,2.0
4.0,108.0,0.15067583362585601,2.0
78.0,79.0,0.15153590727812571,2.0
10.0,114.0,0.15321334335768,2.0
54.0,72.0,0.15521634850709054,2.0
37.0,40.0,0.15911771197965208,2.0
53.0,214.0,0.16066413061140478,3.0
13.0,208.0,0.16682464182324933,4.0
141.0,193.0,0.16959915568339928,3.0
223.0,229.0,0.1798053914025542,6.0
209.0,210.0,0.1799504047008606,8.0
52.0,150.0,0.18091150607419382,2.0
55.0,160.0,0.18158585110627623,2.0
19.0,232.0,0.18534290328740122,9.0
24.0,124.0,0.18555110529553465,2.0
119.0,185.0,0.18600228783688072,3.0
213.0,230.0,0.19104308693973845,7.0
100.0,126.0,0.1913693982484499,2.0
95.0,217.0,0.19218911259330734,3.0
117.0,197.0,0.19402095946877884,3.0
15.0,211.0,0.19507140456329353,3.0
99.0,137.0,0.19627119870999754,2.0
6.0,220.0,0.1981948681555436,3.0
102.0,216.0,0.19976425565815023,4.0
25.0,26.0,0.20529421026747763,2.0
183.0,233.0,0.2107218608740089,3.0
83.0,196.0,0.21431845366607494,3.0
51.0,178.0,0.21479650739155287,2.0
65.0,152.0,0.2178551677552092,2.0
202.0,243.0,0.21819598593196737,5.0
127.0,143.0,0.21878199935081133,2.0
59.0,62.0,0.22157108374405132,2.0
153.0,163.0,0.2233324139245837,2.0
9.0,225.0,0.22426856905324205,3.0
