child_1,child_2,distance,n_observations
93.0,128.0,0.050792116107598706,2.0
166.0,180.0,0.06859324914868903,2.0
29.0,45.0,0.07242416023825327,2.0
43.0,46.0,0.08103955918808303,2.0
81.0,147.0,0.08855603925757671,2.0
174.0,186.0,0.1014369233165065,3.0
8.0,105.0,0.10376454104561228,2.0
148.0,189.0,0.1064623902624583,3.0
3.0,10.0,0.11766515941542777,2.0
92.0,95.0,0.12053403513435257,2.0
125.0,192.0,0.12087601515206481,4.0
13.0,110.0,0.12703813362062333,2.0
76.0,91.0,0.12852767446356528,2.0
9.0,107.0,0.13680638039641646,2.0
23.0,103.0,0.13739130183974724,2.0
80.0,136.0,0.13898665917050834,2.0
167.0,190.0,0.14191247758731726,4.0
82.0,185.0,0.1433317127938304,3.0
127.0,143.0,0.14838081284110283,2.0
36.0,188.0,0.1499557525710607,3.0
35.0,48.0,0.15194599136302767,2.0
31.0,193.0,0.1525818866973615,3.0
89.0,130.0,0.15497432002215772,2.0
77.0,126.0,0.15713014197444508,2.0
59.0,171.0,0.15839710346138947,2.0
56.0,66.0,0.16196488134542142,2.0
57.0,165.0,0.16271689614682372,2.0
75.0,139.0,0.16396984666080494,2.0
99.0,138.0,0.16477209777937085,2.0
11.0,12.0,0.1676231798441674,2.0
155.0,169.0,0.16783178151612177,2.0
137.0,202.0,0.1690446469395023,4.0
44.0,204.0,0.17302636190300535,4.0
142.0,212.0,0.1739191854715899,3.0
34.0,217.0,0.1747608751731221,5.0
19.0,116.0,0.1750951366400707,2.0
132.0,213.0,0.1810857404577944,3.0
187.0,205.0,0.18526813957275412,4.0
195.0,203.0,0.18539229022433912,6.0
2.0,108.0,0.1872378621624292,2.0
170.0,172.0,0.19084771145827306,2.0
135.0,216.0,0.19304921462454777,5.0
61.0,201.0,0.19561229949306946,5.0
129.0,144.0,0.19947555040086717,2.0
58.0,162.0,0.20036185327554124,2.0
114.0,122.0,0.20345264185329248,2.0
49.0,222.0,0.2058332730574009,5.0
131.0,207.0,0.2066659432610457,3.0
15.0,16.0,0.2077653181422534,2.0
97.0,200.0,0.2093130293569423,3.0
37.0,41.0,0.2127395834403234,2.0
52.0,64.0,0.2163476517885119,2.0
27.0,33.0,0.2164585330039035,2.0
210.0,227.0,0.2196512726677747,7.0
209.0,238.0,0.21977365919357478,9.0
226.0,232.0,0.22844840272895928,8.0
70.0,156.0,0.22892921310476988,2.0
79.0,149.0,0.22922545323179444,2.0
197.0,223.0,0.22940749029873111,8.0
215.0,229.0,0.2301115402341013,4.0
145.0,221.0,0.23302983317155043,4.0
191.0,230.0,0.2338266023588407,4.0
21.0,73.0,0.23989579192642518,2.0
94.0,194.0,0.24051682582622552,3.0
208.0,243.0,0.24887179408735727,10.0
39.0,235.0,0.24890941700293734,3.0
88.0,218.0,0.2514523178187575,4.0
30.0,47.0,0.25454685874300753,2.0
102.0,199.0,0.25578838619359817,3.0
28.0,237.0,0.25592345442107395,3.0
24.0,124.0,0.2572524171493257,2.0
177.0,225.0,0.2578356557664529,3.0
32.0,196.0,0.25958557692198636,3.0
198.0,206.0,0.2628418609659616,5.0
67.0,152.0,0.2680509209236367,2.0
182.0,239.0,0.27347855644318675,10.0
54.0,260.0,0.27411548760229154,11.0
240.0,251.0,0.2771973305276001,12.0
26.0,231.0,0.28073641826240964,6.0
83.0,146.0,0.2808068130151342,2.0
4.0,224.0,0.28468103021405344,3.0
42.0,250.0,0.2873294985421532,4.0
1.0,233.0,0.2893578612127285,3.0
0.0,7.0,0.2982531645647697,2.0
234.0,248.0,0.3004338391013357,6.0
38.0,241.0,0.3014748260122543,3.0
6.0,14.0,0.303574039059908,2.0
154.0,236.0,0.3086450177099831,3.0
214.0,258.0,0.3087893854413915,7.0
20.0,179.0,0.3113932065788674,2.0
104.0,220.0,0.3128385837261207,3.0
96.0,98.0,0.3158954116403412,2.0
72.0,161.0,0.32078431633947446,2.0
257.0,263.0,0.321206681346227,9.0
90.0,269.0,0.32658489025685816,7.0
253.0,265.0,0.3282656258201438,6.0
160.0,261.0,0.3296257216777779,12.0
60.0,68.0,0.33102166822473245,2.0
55.0,181.0,0.33408969484264983,2.0
118.0,268.0,0.3357019023784337,3.0
246.0,254.0,0.33647725547661916,7.0
245.0,262.0,0.3430260332713217,16.0
113.0,119.0,0.3449582720157527,2.0
71.0,173.0,0.3452723009740676,2.0
157.0,178.0,0.3465173331447652,2.0
115.0,117.0,0.3489393778756057,2.0
120.0,219.0,0.3522367960041112,6.0
249.0,276.0,0.3525758182735902,12.0
184.0,244.0,0.3577769918052012,5.0
62.0,277.0,0.36075757847623746,3.0
53.0,259.0,0.3614343846751564,3.0
270.0,282.0,0.36525982929134265,5.0
228.0,242.0,0.367498270258942,4.0
5.0,17.0,0.36873689603708215,2.0
255.0,273.0,0.37258763432149034,9.0
256.0,288.0,0.37607675882870595,5.0
274.0,285.0,0.37713304287280963,9.0
101.0,280.0,0.3821556834603525,7.0
25.0,278.0,0.3871455237877323,10.0
283.0,294.0,0.3871974252635945,5.0
271.0,299.0,0.3879669660130504,11.0
100.0,111.0,0.38814807295970344,2.0
286.0,292.0,0.3888441527563944,28.0
134.0,264.0,0.3888823927295912,3.0
22.0,153.0,0.3945552809686762,2.0
51.0,74.0,0.4001381513081973,2.0
275.0,284.0,0.4009542739806751,6.0
281.0,296.0,0.4011530823715004,17.0
303.0,305.0,0.4081363175224807,21.0
87.0,293.0,0.4086130984976625,6.0
85.0,86.0,0.41723084751217754,2.0
69.0,175.0,0.4199833520998131,2.0
164.0,183.0,0.42006928104580543,2.0
287.0,301.0,0.4300032446162098,11.0
78.0,297.0,0.43221274647260444,5.0
133.0,151.0,0.4366548885617073,2.0
18.0,311.0,0.43846253266162405,7.0
291.0,313.0,0.43949945414243935,27.0
279.0,308.0,0.4408218898329474,10.0
300.0,312.0,0.46275659415690085,22.0
63.0,314.0,0.46453553358276994,7.0
123.0,306.0,0.47003709834903207,3.0
106.0,302.0,0.4748947562523747,8.0
247.0,307.0,0.49160576999968114,30.0
272.0,295.0,0.4959000573443342,6.0
211.0,310.0,0.5010886382297972,4.0
40.0,168.0,0.5055567799230198,2.0
252.0,327.0,0.5170178257299815,10.0
159.0,316.0,0.5186500726120532,3.0
267.0,321.0,0.5276139704070434,10.0
163.0,266.0,0.5391904424746639,5.0
109.0,290.0,0.5482321324690187,3.0
318.0,326.0,0.5562194258723506,14.0
121.0,298.0,0.5575227549621484,3.0
324.0,325.0,0.5637094810667953,29.0
140.0,320.0,0.5640751538182103,3.0
150.0,317.0,0.5729462903765825,3.0
304.0,329.0,0.5741657425955932,11.0
84.0,319.0,0.5763066020194159,6.0
141.0,337.0,0.5961448086054586,15.0
50.0,323.0,0.5971456525930299,11.0
112.0,158.0,0.6003381260587166,2.0
332.0,336.0,0.6018623404861078,13.0
334.0,338.0,0.6104775638644148,13.0
65.0,328.0,0.6307801743732455,31.0
309.0,345.0,0.6360842993705946,13.0
340.0,349.0,0.6400801433326779,34.0
339.0,342.0,0.6412895473139574,40.0
331.0,335.0,0.6566573348178395,7.0
289.0,330.0,0.6605443220515117,6.0
176.0,346.0,0.6654319972435877,3.0
341.0,344.0,0.6996394404795271,18.0
350.0,354.0,0.7219528673497905,19.0
343.0,351.0,0.7242764198539485,40.0
322.0,356.0,0.7340774108544639,45.0
347.0,348.0,0.7561703365398279,26.0
315.0,352.0,0.7866171629863659,42.0
357.0,358.0,0.8109582216067137,59.0
333.0,361.0,0.8519469803680367,45.0
355.0,362.0,0.9136994765786751,62.0
353.0,360.0,0.9257512164687475,33.0
359.0,365.0,0.9798196676408567,78.0
363.0,366.0,1.1065509197730308,123.0
364.0,367.0,1.1735228949603256,185.0
